x,y,values
0.823102,0.483604,0.459961
0.894347,0.575265,1.834104
0.157305,0.78143,0.704106
0.909834,0.86627,0.449344
0.09984,0.293278,2.75218
0.463554,0.743236,-1.571052
0.06424,0.990585,2.618254
0.430213,0.403723,1.082539
0.987671,0.805493,0.430684
0.871733,0.644266,-0.661437
0.196521,0.618494,-0.913906
0.094881,0.812375,-0.444931
0.802579,0.879255,-0.658309
0.167727,0.069871,0.287797
0.651179,0.838636,3.758622
0.385794,0.394797,0.813327
0.400259,0.955306,-0.222605
0.387121,0.848646,-0.121923
0.935103,0.061295,1.976063
0.33022,0.756741,1.48867
0.903395,0.046723,1.729082
0.768811,0.708339,-1.23797
0.396246,0.196292,3.885706
0.506401,0.568704,-0.295405
0.296651,0.079866,3.04015
0.78381,0.591104,0.209358
0.841184,0.560189,1.265295
0.425116,0.083314,23.393732
0.987625,0.656153,1.038106
0.486595,0.914809,1.29111
0.071122,0.65481,1.578133
0.83241,0.134752,1.255143
0.232868,0.020783,0.325321
0.246509,0.434211,1.553178
0.754742,0.014862,0.115881
0.204715,0.935439,-1.095688
0.701579,0.552148,1.788246
0.828901,0.857237,-1.263173
0.504707,0.833219,0.289526
0.325109,0.996689,-1.497109
0.713695,0.637812,-0.067547
0.620523,0.419486,0.668343
0.941421,0.180713,4.144002
0.695109,0.531289,2.30153
0.028473,0.938796,3.345405
0.619135,0.10959,3.320833
0.831693,0.911513,0.318341
0.548592,0.385779,3.198396
0.789761,0.834257,-1.994356
0.652781,0.234272,5.241086
0.365148,0.15259,5.259565
0.714336,0.063523,2.187633
0.035676,0.422538,5.607284
0.24387,0.465568,1.074831
0.070451,0.145846,-0.756153
0.3252,0.342824,3.784055
0.864378,0.911162,0.467321
0.795636,0.60885,-0.645412
0.575662,0.041535,2.141614
0.988678,0.577432,2.099522
0.275273,0.552392,-0.541324
0.508827,0.615854,0.018043
0.25626,0.286412,3.233637
0.1691,0.286519,1.700912
0.515541,0.918502,1.255906
0.797269,0.400519,2.123954
0.532464,0.715587,-1.535334
0.164904,0.939513,-0.369536
0.652537,0.390188,0.781521
0.144427,0.919615,-0.212708
0.503655,0.440864,2.865586
0.348318,0.390234,0.419901
0.390539,0.095323,14.782627
0.453132,0.974105,0.042316
0.903868,0.859876,0.641677
0.260883,0.907149,-0.204945
0.858289,0.967605,-0.547164
0.803632,0.756237,-4.846824
0.038727,0.306386,3.398839
0.72166,0.92961,1.348074
0.434821,0.497581,-0.395247
0.289448,0.323644,2.996095
0.446647,0.250813,5.332002
0.974456,0.227512,2.931231
0.829129,0.179446,1.861997
0.398383,0.316594,3.215593
0.038834,0.736706,-0.080046
0.830671,0.099565,0.651926
0.215381,0.038499,0.059815
0.681819,0.50547,1.41377
0.047364,0.497734,3.897042
0.321141,0.543465,-3.415189
0.193622,0.570596,0.573332
0.854307,0.08072,0.519698
0.149554,0.963119,-0.561255
0.695277,0.48922,2.220536
0.60267,0.596445,-0.515152
0.766857,0.429343,0.734905
0.491157,0.177447,9.291738
0.233326,0.499748,0.483228
0.249607,0.25565,5.226625
0.989593,0.481651,0.990208
0.569375,0.269291,11.444242
0.354681,0.345739,2.233701
0.484413,0.462776,1.982339
0.969619,0.114153,1.582733
0.643198,0.767666,-1.759598
0.298863,0.490242,-0.777403
0.532113,0.125124,6.066669
0.943801,0.878294,-0.024175
0.038819,0.422736,5.763591
0.946685,0.45864,1.050686
0.237324,0.448661,1.756298
0.9785,0.039673,2.429396
0.937133,0.594903,1.736056
0.049393,0.552605,2.135089
0.103487,0.598627,1.744965
0.597818,0.282887,6.00002
0.660624,0.656107,0.108171
0.145388,0.546563,1.294933
0.125216,0.334188,1.705528
0.728801,0.945342,1.912999
0.395315,0.085374,11.885224
0.203449,0.75317,0.475232
0.520348,0.121828,7.146128
0.429862,0.880598,-1.286955
0.398734,0.061387,6.941279
0.919722,0.956832,-1.42306
0.455604,0.253285,4.09075
0.024399,0.475502,4.918294
0.184665,0.450278,1.475579
0.796124,0.075563,1.494235
0.059266,0.819547,0.69937
0.228229,0.584253,-0.237708
0.988296,0.430549,0.147683
0.843748,0.67422,-1.496222
0.94818,0.589288,2.414236
0.190311,0.04918,0.677
0.39736,0.049866,4.238693
0.499504,0.206394,4.787014
0.962356,0.212329,4.731339
0.499611,0.271183,5.650226
0.375525,0.598611,-1.279521
0.178195,0.587366,0.917811
0.062608,0.587564,2.002998
0.72314,0.392294,0.427527
0.98529,0.940551,-1.260613
0.923278,0.975219,-2.266431
0.698436,0.567651,1.474797
0.600778,0.726131,-0.696738
0.12047,0.585153,1.172302
0.702327,0.760189,-0.893706
0.32813,0.94815,-1.341661
0.323873,0.54548,-3.216821
0.008515,0.707271,1.278908
0.967208,0.802472,1.36958
0.724178,0.187213,4.192814
0.408377,0.601572,-0.912729
0.884123,0.767819,-3.356044
0.786145,0.485512,1.406658
0.346288,0.880568,-0.326702
0.000565,0.356146,3.494232
0.712322,0.501595,1.665734
0.81648,0.235492,3.552165
0.119158,0.781323,0.581154
0.588113,0.065324,2.463066
0.496651,0.259785,5.542739
0.81973,0.38436,4.079554
0.4392,0.653529,0.674554
0.614557,0.051209,2.283296
0.284474,0.521447,-0.615123
0.913863,0.758816,-1.100944
0.731731,0.445808,1.485645
0.160647,0.372747,1.833047
0.786358,0.477638,1.490896
0.561135,0.943236,0.748507
0.139818,0.652232,-0.456406
0.752331,0.454231,1.658628
0.579889,0.893736,1.711475
0.829648,0.092149,0.694909
0.720882,0.061509,2.031444
0.639872,0.429694,0.389002
0.296559,0.386679,3.873764
0.792859,0.925139,0.113486
0.900801,0.824674,-0.94701
0.305135,0.942306,-1.356311
0.630488,0.986572,1.154595
0.637873,0.01474,1.443305
0.816251,0.020706,0.323124
0.537179,0.856748,1.27854
0.428275,0.848524,-2.043337
0.035142,0.216587,1.830109
0.967712,0.896239,0.116276
0.855146,0.494148,0.203302
0.981277,0.181247,1.772482
0.456596,0.688518,0.111509
0.408667,0.865537,-1.183903
0.066468,0.718502,0.148033
0.280156,0.134234,2.985678
0.898421,0.000732,0.669621
0.686564,0.559609,1.537257
0.0383,0.765881,-0.390769
0.559792,0.136751,3.153168
0.422522,0.252262,4.724581
0.447715,0.9617,0.261231
0.320104,0.948714,-1.472786
0.382437,0.249729,3.9829
0.619196,0.201846,6.946923
0.446525,0.278782,2.810049
0.962234,0.994858,-4.371147
0.428794,0.588434,-2.3734
0.804196,0.367727,3.597467
0.670527,0.400656,0.831644
0.638621,0.613413,0.699082
0.597253,0.488869,-0.013128
0.511452,0.35758,3.686565
0.063355,0.503609,3.653285
0.760388,0.226444,3.494998
0.433417,0.715435,0.843794
0.508293,0.687648,-0.02498
0.49984,0.376364,5.698425
0.997848,0.00351,1.775154
0.66424,0.638178,0.330759
0.262409,0.48423,-0.022625
0.567544,0.642603,-0.618342
0.029847,0.464149,5.420453
0.874571,0.527794,1.769486
0.011536,0.504875,4.790569
0.223301,0.884443,-0.205043
0.617151,0.781125,-0.627197
0.620722,0.740688,-1.557206
0.782864,0.325872,4.393933
0.123766,0.543236,2.735962
0.427207,0.009445,3.381341
0.427756,0.711498,1.123975
0.571557,0.013291,0.690026
0.691859,0.592538,1.099577
0.41886,0.812375,-0.493735
0.148745,0.527108,2.630125
0.894636,0.772213,-2.638739
0.389899,0.809583,0.189204
0.28716,0.226184,4.897478
0.713527,0.341222,0.713325
0.079377,0.26566,3.471909
0.836866,0.642588,-0.615361
0.552895,0.741421,-0.688803
0.831342,0.47454,0.143986
0.791455,0.190707,3.408291
0.201709,0.29633,3.041818
0.273716,0.201541,4.776735
0.173632,0.253681,1.805186
0.778592,0.243687,4.966111
0.721782,0.320424,0.69815
0.54052,0.893889,2.608462
0.200809,0.640803,-1.06574
0.301686,0.268452,2.35213
0.273854,0.11986,3.348618
0.875303,0.247852,2.512561
0.045579,0.879805,-0.275946
0.480644,0.858213,-0.49321
0.502754,0.02855,4.070545
0.917708,0.252796,2.696014
0.006683,0.4654,4.854535
0.360342,0.914519,-0.225556
0.049241,0.526757,3.039494
0.549416,0.517662,-0.038444
0.772351,0.873838,0.315581
0.723461,0.093767,1.802067
0.999878,0.275792,2.10328
0.967346,0.312673,1.363976
0.396704,0.376608,2.031357
0.038788,0.445365,8.445192
0.090135,0.673671,0.639606
0.32076,0.714641,1.14576
0.62179,0.066117,2.312783
0.573617,0.317296,5.373615
0.644572,0.342718,1.757901
0.417166,0.844633,-1.617057
0.05536,0.006714,-0.905391
0.063401,0.620798,1.809928
0.527794,0.68571,0.039982
0.861891,0.506462,0.757263
0.907698,0.564187,2.099874
0.251743,0.272389,4.203417
0.365713,0.911543,-0.158625
0.569757,0.345541,3.646224
0.795392,0.153643,2.932894
0.663874,0.528573,1.10415
0.264805,0.942763,-0.506187
0.772641,0.906767,0.083717
0.932662,0.380362,1.609067
0.759396,0.824201,-0.773506
0.678111,0.423239,0.822629
0.429572,0.701823,1.219578
0.128756,0.87631,0.537112
0.733181,0.750622,-1.089852
0.915846,0.240558,3.005457
0.435187,0.725765,0.048931
0.192645,0.392767,2.616649
0.654246,0.654612,0.080598
0.389303,0.068788,8.387382
0.572519,0.261616,11.185657
0.65687,0.958618,3.426286
0.467643,0.601251,-1.637909
0.89839,0.757671,-2.690695
0.22446,0.115114,2.154331
0.812131,0.83328,-2.354948
0.784253,0.217655,3.197221
0.547204,0.768734,1.238892
0.20914,0.8701,0.318881
0.976761,0.556588,2.761079
0.096376,0.884581,0.897075
0.154345,0.067277,0.514181
0.158602,0.886641,0.648704
0.852796,0.501579,0.687932
0.337118,0.31371,3.303987
0.22884,0.236118,4.527246
0.105608,0.417731,3.03818
0.739437,0.94612,1.387052
0.602853,0.534203,-0.851255
0.050553,0.33611,2.576514
0.59588,0.479393,0.017926
0.346853,0.873396,-0.380394
0.21976,0.570199,0.192949
0.025483,0.214755,1.515109
0.509667,0.250202,8.551344
0.628382,0.425574,0.656964
0.55761,0.307774,6.415005
0.899748,0.862531,0.636324
0.32845,0.545449,-2.820893
0.245151,0.376211,4.461301
0.184558,0.156634,0.778329
0.502113,0.969467,1.738776
0.360769,0.219394,3.412065
0.421546,0.626535,0.008098
0.885801,0.744137,-4.14484
0.735729,0.029496,0.902431
0.187488,0.72079,-0.162675
0.330282,0.391852,1.430758
0.12781,0.319844,1.397551
0.38616,0.36643,2.194838
0.21648,0.206134,4.040284
0.690898,0.584207,1.147201
0.195544,0.863508,0.564253
0.371862,0.813809,0.717347
0.31043,0.65359,-0.931848
0.773114,0.595666,0.199842
0.328771,0.941131,-1.334468
0.261509,0.954421,-0.17678
0.501122,0.569482,-0.497242
0.914122,0.430335,2.438273
0.931655,0.516487,0.802282
0.2224,0.427146,2.839715
0.294285,0.308614,2.471733
0.856336,0.229145,2.891295
0.247333,0.489357,0.493298
0.038239,0.665171,0.577313
0.543511,0.503334,0.98091
0.032181,0.671168,0.646303
0.966171,0.469505,1.1706
0.86981,0.052857,1.564416
0.244144,0.92842,-0.989887
0.158663,0.502876,2.966765
0.388571,0.417212,-0.425108
0.588205,0.541299,-1.234372
0.023713,0.29015,3.875837
0.364828,0.188296,2.097146
0.915496,0.995285,-0.58069
0.231434,0.819577,0.16855
0.681407,0.132647,1.946962
0.201846,0.250523,2.660844
0.98027,0.532631,2.064139
0.847776,0.080232,0.375755
0.624125,0.870878,1.538046
0.941329,0.409735,1.564074
0.885435,0.978164,-0.077837
0.895109,0.411322,2.5007
0.76553,0.022614,-0.080683
0.3299,0.928557,-0.931492
0.417319,0.352758,3.765081
0.286137,0.063539,2.028612
0.396841,0.365438,2.789445
0.118517,0.193133,1.430527
0.486412,0.367208,4.45733
0.985458,0.211231,2.006849
0.922576,0.243626,3.596022
0.974502,0.226383,3.040561
0.525887,0.755428,0.651766
0.490425,0.190707,7.781843
0.541634,0.765774,1.297153
0.969741,0.220462,3.537307
0.593622,0.384314,1.717586
0.165469,0.717754,-0.339507
0.873274,0.719661,-5.168052
0.499168,0.652567,0.670845
0.778775,0.012238,-0.419152
0.917159,0.753735,-1.225024
0.257542,0.80415,-0.016176
0.71635,0.202304,5.491738
0.315557,0.737591,0.655906
0.917296,0.796246,-0.307131
0.615625,0.49369,0.012654
0.859724,0.278401,2.040954
0.540475,0.126146,5.117882
0.752728,0.014649,0.134506
0.670756,0.852689,3.282176
0.667185,0.110658,2.414603
0.676432,0.517281,1.310097
0.444358,0.323186,3.198366
0.78851,0.902113,-0.047471
0.833204,0.815686,-3.203797
0.593439,0.010483,1.090833
0.205173,0.457252,1.35887
0.891875,0.841733,-0.698872
0.248203,0.081773,0.875624
0.184298,0.586465,0.869796
0.982254,0.003357,1.130075
0.501381,0.656504,0.629373
0.640299,0.361761,1.831249
0.65832,0.403876,0.979412
0.059403,0.924758,2.03331
0.39617,0.962585,-0.150138
0.734386,0.640131,-0.640259
0.495857,0.334447,3.869415
0.257313,0.703593,-0.995524
0.540627,0.494545,1.750768
0.971252,0.464836,1.142679
0.172152,0.713603,-0.452282
0.31458,0.24181,3.083698
0.673701,0.576745,0.882391
0.182666,0.017655,-0.875813
0.258579,0.03125,0.730076
0.290837,0.33283,3.647382
0.371878,0.584176,-1.955277
0.766613,0.043839,0.470982
0.781811,0.445212,1.252391
0.806378,0.443381,1.460223
0.234119,0.701549,-1.265207
0.416739,0.473548,-0.577751
0.084199,0.894347,1.21193
0.223331,0.607477,-1.375979
0.349905,0.306355,3.149204
0.505791,0.829572,0.60857
0.165301,0.982528,-1.314034
0.081193,0.06772,-1.698833
0.833463,0.074464,0.662481
0.497536,0.258122,5.632825
0.971313,0.264729,3.461513
0.319112,0.24918,3.030999
0.369711,0.596323,-1.884406
0.823606,0.660243,-1.292515
0.426825,0.893874,-0.886252
0.777905,0.077424,1.273026
0.17145,0.874174,1.64856
0.582574,0.995239,0.143825
0.643626,0.750164,-1.552444
0.354681,0.058457,5.114564
0.582498,0.457893,0.368177
0.767117,0.355169,2.231002
0.249531,0.262455,4.998213
0.342702,0.292485,2.913745
0.40061,0.533486,-2.68652
0.206775,0.428275,2.160962
0.86775,0.21912,2.581756
0.023331,0.388434,4.428234
0.899443,0.320714,3.524202
0.73283,0.675868,-0.659281
0.285252,0.691356,-1.521421
0.958862,0.903304,0.244315
0.151385,0.182834,0.907988
0.567712,0.10013,2.141911
0.217609,0.503792,0.56685
0.240162,0.030335,0.332392
0.210132,0.304463,3.326673
0.368292,0.361212,2.053342
0.92311,0.086229,1.382183
0.774411,0.293782,4.094241
0.02063,0.024201,-2.221371
0.58262,0.595697,-1.179033
0.143755,0.508843,3.815033
0.661601,0.910872,2.992938
0.449485,0.642512,-0.005377
0.522194,0.039338,3.204092
0.424796,0.487572,-0.563189
0.635508,0.017533,1.720852
0.161456,0.394491,1.796795
0.076585,0.327626,2.20459
0.743832,0.171313,2.501189
0.219226,0.708385,-0.824874
0.248463,0.644602,-3.702915
0.573373,0.448722,0.900677
0.293492,0.917525,-0.454861
0.01677,0.325719,4.027728
0.263752,0.539467,-0.372589
0.393698,0.047868,3.619439
0.506447,0.067475,6.989106
0.929824,0.960479,-1.764225
0.790158,0.703426,-2.269024
0.893385,0.505196,0.674244
0.841215,0.99675,0.089244
0.917144,0.746746,-2.096437
0.44332,0.113817,31.066551
0.032471,0.550896,3.254782
0.487572,0.018875,4.273971
0.444129,0.271641,3.001042
0.129351,0.927382,-0.681293
0.016205,0.020905,-2.479904
0.451148,0.671672,0.62897
0.234562,0.158679,1.889269
0.24184,0.317708,4.00343
0.088487,0.300389,2.451336
0.783673,0.828168,-2.140474
0.419623,0.876722,-1.459638
0.766445,0.201633,2.58348
0.374716,0.25977,3.961418
0.781186,0.894209,-0.378746
0.918181,0.444312,2.460763
0.643183,0.152499,3.210264
0.629297,0.080613,2.796414
0.211841,0.17731,3.391908
0.873579,0.524514,1.600297
0.052262,0.933303,2.753925
0.423117,0.937713,-0.458931
0.597528,0.957763,1.51959
0.336706,0.406821,0.490819
0.5402,0.72665,-1.27503
0.239658,0.392859,4.905034
0.273472,0.379171,5.661712
0.207645,0.780224,0.655085
0.858671,0.888716,0.476259
0.347341,0.362493,2.067408
0.148745,0.520348,2.94577
0.304875,0.061692,3.393341
0.13547,0.91812,-0.277757
0.364736,0.519387,-2.465426
0.480781,0.430747,2.78466
0.839689,0.15079,1.038203
0.675181,0.925399,2.744833
0.858122,0.56968,1.276224
0.243565,0.043107,0.644778
0.422721,0.000565,2.880925
0.668254,0.910628,2.527392
0.849531,0.004593,0.205794
0.560281,0.639307,-0.427226
0.664164,0.118166,2.779694
0.785229,0.465827,1.381394
0.503441,0.547448,0.082476
0.436545,0.932647,-0.232601
0.419272,0.968597,0.401715
0.882109,0.982635,-0.262047
0.554726,0.590875,-0.10577
0.247608,0.74049,0.689567
0.206424,0.843763,0.470254
0.051331,0.539635,2.803214
0.850874,0.457374,0.248879
0.790356,0.684871,-1.806875
0.576562,0.247807,9.082297
0.028183,0.795804,-0.232131
0.32546,0.010803,1.909541
0.52488,0.924346,1.232256
0.373602,0.678767,0.494242
0.191394,0.102174,0.367483
0.680735,0.422858,0.824199
0.029496,0.871153,-0.411084
0.572335,0.763241,-0.079237
0.88629,0.840131,-1.040726
0.80827,0.646387,-0.636356
0.305623,0.441138,-0.846847
0.112245,0.116304,-1.400701
0.106798,0.972763,0.247555
0.312383,0.550271,-3.068703
0.723552,0.93814,1.50514
0.275792,0.662776,-2.572199
0.755154,0.689464,-1.717945
0.444343,0.870665,-1.765936
0.974609,0.577188,2.097179
0.930175,0.019547,-0.035536
0.800427,0.379294,2.944936
0.426291,0.50454,-1.103246
0.289616,0.124163,4.58045
0.915404,0.366186,2.022746
0.923873,0.109285,0.579193
0.26363,0.744167,1.02143
0.436469,0.216846,7.198094
0.738705,0.715175,-0.715705
0.395651,0.073777,10.146142
0.025284,0.076493,0.060851
0.331411,0.207309,2.60788
0.185214,0.967346,-1.218491
0.754864,0.88426,-0.153553
0.820874,0.998642,0.432114
0.501854,0.157122,8.585061
0.407462,0.289372,3.555675
0.505394,0.433341,3.038762
0.571359,0.818692,0.465698
0.492332,0.043549,7.114161
0.933806,0.231647,4.788859
0.317769,0.973419,-1.567986
0.735134,0.122866,2.471791
0.512718,0.076463,7.740175
0.740307,0.313512,1.145414
0.773877,0.553216,0.983988
0.372274,0.255833,3.527975
0.95259,0.872892,-0.254814
0.024201,0.999619,7.785782
0.545113,0.787762,1.614051
0.688685,0.692287,-0.303218
0.92813,0.871153,-0.191023
0.814588,0.143481,1.772195
0.613519,0.326879,3.475936
0.106645,0.18526,0.87713
0.727855,0.605676,0.25351
0.363485,0.81239,1.071031
0.413489,0.645655,1.165681
0.898238,0.693294,-1.965088
0.119356,0.526558,4.210162
0.031724,0.944106,4.063743
0.726635,0.638132,-0.351594
0.432136,0.517815,-0.590448
0.784619,0.165286,3.629223
0.749416,0.508507,0.912001
0.252155,0.52549,-0.177013
0.325216,0.635676,-1.286242
0.846708,0.80911,-3.678626
0.766232,0.790463,-1.1491
0.896651,0.384237,1.860767
0.951217,0.979385,-2.903754
0.740276,0.216236,3.292052
0.443839,0.363149,2.6823
0.697276,0.102495,1.750012
0.105241,0.640238,0.670712
0.394186,0.619455,-0.693809
0.282811,0.135149,3.367706
0.288258,0.843641,0.609873
0.166751,0.71458,-0.506243
0.289311,0.97847,-0.891369
0.33254,0.586206,-4.360781
0.992767,0.142123,2.413385
0.349813,0.793576,1.601905
0.650645,0.761883,-1.749321
0.271519,0.911437,-0.414349
0.370687,0.843305,0.32412
0.111757,0.984604,0.770279
0.52314,0.473579,3.0364
0.728542,0.241489,3.857562
0.134463,0.087312,-0.070114
0.615595,0.851164,1.063654
0.857832,0.805112,-3.551282
0.990829,0.071214,2.259167
0.177249,0.094163,0.332618
0.521752,0.242832,8.791397
0.396277,0.182162,4.31584
0.050477,0.151186,0.140594
0.815854,0.731685,-5.774257
0.136751,0.238666,1.497037
0.804395,0.785245,-3.352256
0.952468,0.114382,0.958577
0.142535,0.211154,0.91879
0.550286,0.005127,-0.233544
0.200336,0.571542,0.675711
0.701442,0.163821,3.358942
0.101656,0.109316,-1.186553
0.469474,0.164218,11.896994
0.957534,0.1608,1.822824
0.868498,0.345708,5.029616
0.124254,0.86511,0.89816
0.28571,0.140627,3.617674
0.921813,0.981201,-1.888121
0.826154,0.902281,-0.324321
0.603845,0.561776,-0.982804
0.547707,0.859419,1.330396
0.34551,0.787686,1.930539
0.986877,0.267231,2.418336
0.172396,0.725322,-0.328795
0.43682,0.125521,24.67545
0.443397,0.880232,-1.068076
0.285451,0.182147,3.761593
0.988342,0.846509,-0.305298
0.183322,0.985183,-1.448518
0.740337,0.372732,0.600569
0.764553,0.278782,4.810626
0.857191,0.772808,-5.209571
0.932692,0.390646,1.345581
0.783474,0.277241,5.729926
0.675425,0.679789,-0.101582
0.054612,0.607736,1.88888
0.588128,0.280674,7.455037
0.060868,0.032227,-0.58264
0.053895,0.663844,1.395572
0.354345,0.634745,-0.915981
0.116487,0.833814,0.413931
0.65362,0.691371,-1.328951
0.766705,0.247669,4.601525
0.301564,0.933547,-1.286677
0.080751,0.498512,4.032944
0.656672,0.569558,0.511566
0.931243,0.182238,3.869543
0.363241,0.482643,-1.526804
0.709163,0.504494,1.728508
0.88014,0.092515,1.319461
0.992477,0.766583,-0.695584
0.011444,0.880903,-0.184093
0.955352,0.982452,-3.065045
0.558328,0.485557,1.565396
0.437247,0.361669,2.807296
0.384634,0.135241,8.859067
0.025193,0.377539,4.661282
0.715435,0.107301,1.704654
0.364294,0.122606,10.857339
0.659861,0.728649,-1.684196
0.2374,0.825254,0.42621
0.851514,0.495781,0.269059
0.542306,0.510124,0.74293
0.096147,0.372824,2.743549
0.641642,0.754345,-1.643234
0.219593,0.643305,-1.322602
0.386267,0.721859,1.118791
0.731228,0.027329,0.692824
0.11545,0.913512,0.042978
0.24773,0.331136,4.259942
0.936522,0.583902,2.029459
0.723735,0.147189,2.648425
0.721279,0.887755,0.642441
0.354528,0.263661,4.284533
0.899657,0.946838,-0.327322
0.313497,0.143404,3.991844
0.731624,0.951553,2.096105
0.839277,0.203815,1.960608
0.645731,0.182193,4.231934
0.432563,0.778851,-0.386865
0.093584,0.884642,0.844809
0.532174,0.073716,3.554237
0.904387,0.171435,1.495294
0.048264,0.913893,1.245108
0.178637,0.807614,1.129717
0.1178,0.688548,-0.167471
0.402853,0.917235,-1.313212
0.664118,0.542809,0.989052
0.522805,0.73521,-0.435958
0.555276,0.630167,0.309521
0.328862,0.610895,-2.682468
0.761807,0.330678,2.995722
0.677806,0.013642,0.603653
0.903441,0.005722,0.490994
0.227497,0.668482,-1.262289
0.01442,0.410849,3.990871
0.842145,0.641306,-0.558929
0.169818,0.400427,1.729909
0.706828,0.299306,1.909084
0.068727,0.582879,2.098638
0.564538,0.235142,7.497026
0.415167,0.375799,2.250991
0.536629,0.630106,0.648302
0.320775,0.376455,2.878084
0.729595,0.262608,3.696864
0.673579,0.587716,1.029389
0.622156,0.17174,4.08009
0.90518,0.053437,1.800787
0.104753,0.288685,2.587513
0.180835,0.694362,-1.368597
0.103685,0.138399,-0.892821
0.500114,0.610681,-0.709559
0.548165,0.638758,-0.091195
0.942702,0.184436,4.157604
0.573144,0.478264,1.022198
0.728634,0.405447,0.563185
0.520424,0.808881,1.274543
0.038193,0.379522,5.698836
0.304189,0.319554,3.429785
0.071458,0.971588,1.09057
0.559487,0.87834,1.624199
0.466484,0.937148,0.513167
0.469444,0.163638,11.842312
0.171511,0.413657,1.503917
0.355459,0.062364,5.406252
0.104158,0.820371,-0.053758
0.036439,0.09836,0.565439
0.559152,0.857176,1.187053
0.743267,0.58024,0.213392
0.05478,0.958495,2.66395
0.643503,0.322499,1.328173
0.321813,0.088472,6.648146
0.9346,0.703883,-0.336553
0.184512,0.454383,1.410142
0.598322,0.121294,3.018162
0.616114,0.107591,3.237549
0.627863,0.931273,4.386515
0.197726,0.53727,0.945147
0.29572,0.510109,-0.633137
0.139208,0.221241,1.165569
0.365728,0.115663,12.552713
0.37113,0.505287,-1.581741
0.531518,0.67628,0.110736
0.87863,0.510521,1.418031
0.645792,0.873533,2.883816
0.385733,0.282597,3.979024
0.573495,0.043336,2.172257
0.697749,0.606149,0.872759
0.880217,0.032334,1.719347
0.582696,0.483696,0.348346
0.815137,0.338735,6.255125
0.416556,0.431846,0.24887
0.111269,0.396338,2.136511
0.014817,0.673426,1.061482
0.603708,0.278477,5.425751
0.33019,0.324208,3.108746
0.138369,0.379599,1.812379
0.143236,0.833829,-0.11745
0.386191,0.074311,9.626672
0.586191,0.956817,1.549381
0.778759,0.059251,0.502249
0.847196,0.361883,4.949722
0.893507,0.826413,-1.256811
0.222385,0.449348,1.8503
0.260288,0.700313,-1.333995
0.269902,0.449348,0.946353
0.55581,0.483101,1.800619
0.167147,0.605402,0.580852
0.488884,0.822232,0.072911
0.790448,0.861555,-0.75954
0.194354,0.639139,-0.813611
0.577401,0.565484,-1.52097
0.175387,0.503685,2.254873
0.882109,0.065736,1.519485
0.43949,0.584131,-2.336994
0.564797,0.457893,1.333976
0.025589,0.590539,0.753375
0.783551,0.525658,0.867202
0.292668,0.343893,3.578901
0.682231,0.710277,-1.090725
0.392447,0.386542,1.395574
0.446128,0.675303,0.731982
0.11043,0.213169,2.034935
0.970565,0.129793,1.795193
0.180743,0.327611,2.23565
0.654139,0.292729,2.53878
0.108492,0.017792,0.237928
0.526635,0.197314,5.479847
0.04416,0.23537,1.711813
0.49868,0.535286,0.649238
0.482414,0.267201,3.360133
0.860197,0.075303,0.836757
0.104814,0.164614,0.492047
0.082689,0.474235,5.380349
0.79881,0.451621,1.564014
0.328649,0.722713,1.412828
0.9832,0.140627,2.132142
0.922744,0.673411,0.252385
0.048829,0.332296,2.721159
0.424445,0.036255,4.843628
0.73135,0.741863,-0.935701
0.213413,0.828733,0.333099
0.695644,0.731441,-0.949027
0.912383,0.01355,0.096835
0.91751,0.80557,-0.330405
0.660304,0.348425,0.855895
0.442283,0.833875,-1.518944
0.963684,0.338445,-0.088173
0.46746,0.34168,4.318811
0.593698,0.789288,0.268626
0.730434,0.037842,0.975202
0.570855,0.450828,1.012285
0.996323,0.438529,0.080615
0.556222,0.172625,5.192382
0.510231,0.502739,2.54022
0.471183,0.649714,0.16016
0.232258,0.757183,0.686316
0.505837,0.151339,8.409377
0.953658,0.71667,-0.337914
0.224399,0.863233,0.276601
0.966171,0.549462,2.633375
0.394293,0.051469,4.588324
0.797269,0.862501,-1.093663
0.964416,0.583276,2.097914
0.48574,0.373297,4.683947
0.744717,0.387335,1.600873
0.798581,0.358358,3.711501
0.213611,0.62681,-1.086186
0.561837,0.199695,6.001978
0.192828,0.628367,-0.585816
0.329335,0.671778,0.531013
0.31249,0.195163,2.984554
0.418448,0.255573,4.366019
0.578698,0.402564,1.987856
0.682368,0.320134,1.216581
0.103227,0.378485,2.612581
0.709728,0.612497,0.522911
0.442115,0.171649,10.598018
0.276204,0.642832,-3.548554
0.887572,0.860487,0.346792
0.935653,0.853178,-0.602276
0.949294,0.560403,3.209609
0.596704,0.288853,7.054682
0.909514,0.318166,2.645568
0.398657,0.236545,5.432465
0.111131,0.291417,2.186294
0.3337,0.121477,8.816751
0.329885,0.98555,-1.753135
0.589334,0.299413,7.31815
0.506493,0.993317,1.301255
0.568795,0.363149,3.321985
0.488106,0.343282,4.16206
0.948272,0.824582,0.627421
0.879698,0.113634,1.234502
0.162234,0.222538,1.571574
0.20325,0.446647,1.797543
0.329824,0.991836,-1.833559
0.861173,0.378607,3.504558
0.372396,0.85658,0.123931
0.981674,0.906828,-0.218921
0.883268,0.938552,0.653743
0.694118,0.164431,3.214275
0.256245,0.154467,2.44568
0.298466,0.324834,3.772294
0.181491,0.956695,-0.620543
0.904402,0.328771,2.94478
