x,y,values
0.699687,0.691478,-0.250496
0.742107,0.591165,0.018516
0.711391,0.945632,1.890551
0.534615,0.295399,11.559117
0.816266,0.836255,-2.105973
0.631586,0.032441,2.585727
0.712215,0.041474,1.367496
0.864591,0.013565,0.821407
0.909163,0.644175,-0.55538
0.300511,0.532113,-1.182787
0.902388,0.252232,2.005767
0.769314,0.571298,0.950437
0.827619,0.141817,1.29257
0.37879,0.141527,13.06791
0.285298,0.015656,1.669399
0.492683,0.687419,0.56319
0.114229,0.844144,0.948683
0.50486,0.451789,2.731313
0.788769,0.207111,3.67105
0.926619,0.317372,1.617553
0.658274,0.407828,0.87974
0.773114,0.246387,6.529782
0.123354,0.053529,0.413194
0.364767,0.40148,-0.495059
0.029648,0.836362,0.250692
0.219226,0.481575,0.638248
0.517769,0.042344,4.352452
0.94757,0.283146,3.965386
0.501625,0.137163,16.563602
0.925612,0.653559,0.029691
0.992859,0.781262,-0.858911
0.441672,0.082368,85.255239
0.134524,0.75581,-0.578661
0.694713,0.750347,-1.072546
0.631159,0.377737,1.407322
0.468574,0.59115,-1.660013
0.078401,0.413138,6.857614
0.210239,0.799863,0.56494
0.887755,0.683619,-2.273801
0.758587,0.941817,1.054107
0.39585,0.34786,4.306226
0.807187,0.033463,0.24282
0.636759,0.654643,0.024994
0.099413,0.606531,1.939296
0.577218,0.257343,19.989516
0.754482,0.551217,0.701724
0.115145,0.294347,1.932363
0.790188,0.93167,0.237011
0.273625,0.496635,-0.454718
0.804456,0.25037,8.884602
0.73547,0.437797,1.238644
0.335531,0.720485,1.779903
0.468177,0.952132,0.703989
0.683421,0.168582,4.369963
0.591379,0.635477,0.022545
0.600488,0.28072,7.551839
0.773281,0.310124,4.08274
0.970474,0.916487,-0.272927
0.5635,0.6934,-0.947253
0.185336,0.913329,-0.482867
0.799832,0.690379,-1.224695
0.539406,0.552651,0.044484
0.25922,0.885679,-0.160313
0.917235,0.457527,2.235218
0.247562,0.799252,0.317588
0.154742,0.260105,1.683532
0.467399,0.049241,13.764629
0.585534,0.602167,-0.640959
0.472267,0.925368,1.029287
0.683528,0.830808,3.854236
0.446509,0.935134,0.374943
0.509102,0.911498,1.583354
0.490776,0.321309,4.87429
0.098528,0.685847,-0.069946
0.658671,0.393271,0.587275
0.172168,0.648295,-0.17701
0.779492,0.227848,4.168296
0.039261,0.573129,1.907727
0.226856,0.529183,0.192294
0.101472,0.656229,0.887183
0.635554,0.874556,2.9821
0.545251,0.917174,1.114366
0.195712,0.259602,2.595725
0.248493,0.789395,-0.031783
0.459602,0.308431,2.661426
0.522637,0.838331,0.631682
0.865721,0.946761,0.556842
0.26479,0.719387,-0.229665
0.513664,0.763653,0.66172
0.661357,0.587472,0.463782
0.720272,0.093126,1.552028
0.290349,0.965286,-0.722662
0.247684,0.572427,-0.152524
0.825345,0.849836,-1.655406
0.283177,0.426444,0.361665
0.220584,0.390646,6.379565
0.454749,0.114656,83.522826
0.503593,0.117617,18.602702
0.694118,0.761151,-0.48207
0.567178,0.677852,-1.651445
0.065293,0.403143,4.178854
0.039277,0.847608,-0.062232
0.273548,0.832761,0.992029
0.89546,0.035859,1.149872
0.151568,0.432547,1.205166
0.378119,0.241566,4.422873
0.960678,0.507576,0.56724
0.849546,0.462135,0.178953
0.429694,0.560479,-1.532698
0.762173,0.229526,4.233516
0.796307,0.923262,-0.057197
0.017411,0.201434,2.993569
0.594293,0.086595,2.927458
0.497536,0.181888,12.657406
0.071656,0.297688,3.234535
0.704265,0.393301,0.1488
0.9205,0.753384,-0.864677
0.439139,0.136492,39.876568
0.855406,0.970428,-0.470906
0.911803,0.519173,0.711131
0.941466,0.594858,1.859402
0.035401,0.048234,-1.020476
0.230228,0.076112,0.715354
0.911452,0.244663,2.554068
0.421836,0.353765,3.92843
0.107881,0.19379,1.549341
0.046891,0.508766,4.535689
0.508827,0.106203,20.948108
0.809674,0.843351,-2.124748
0.219211,0.123476,1.698035
0.149767,0.151354,-0.563121
0.341772,0.238193,3.554392
0.900496,0.902373,0.141203
0.308888,0.841733,0.526924
0.684291,0.253468,6.552962
0.073518,0.381628,5.590101
0.705135,0.51664,1.646095
0.372793,0.391272,0.31607
0.307866,0.651286,-1.076833
0.768627,0.214603,3.375206
0.013748,0.637751,0.977353
0.357183,0.524163,-1.877031
0.501625,0.690669,0.166684
0.446326,0.969818,0.125662
0.122225,0.832456,0.226593
0.955322,0.735576,0.065439
0.151476,0.434501,1.197841
0.478202,0.599695,-1.505063
0.790356,0.787274,-2.006902
0.014237,0.414618,5.025911
0.643793,0.395285,1.165148
0.548348,0.627359,0.506773
0.995254,0.219501,1.512124
0.708583,0.947204,1.990599
0.22562,0.320272,6.585343
0.009812,0.748257,0.232367
0.041337,0.994781,7.067144
0.31284,0.743664,0.638698
0.594171,0.510307,-0.01535
0.493492,0.647333,0.629492
0.940887,0.766598,-0.311544
0.581155,0.535134,-0.688842
0.216403,0.898192,-0.210879
0.858305,0.770489,-5.074512
0.893385,0.261646,2.318021
0.33962,0.035355,3.129985
0.312352,0.205844,3.361065
0.027253,0.238834,1.8403
0.464866,0.440787,2.408485
0.185168,0.870695,1.672261
0.216846,0.594186,-0.544748
0.329351,0.953704,-1.250165
0.303151,0.394873,3.291836
0.840131,0.041413,1.118916
0.774426,0.492744,1.685446
0.744366,0.73814,-1.19819
0.373663,0.252888,4.359819
0.324514,0.722347,1.206765
0.723461,0.348318,0.447778
0.008484,0.328878,4.063237
0.27744,0.883482,-0.091128
0.747845,0.624582,-0.43684
0.932326,0.717235,-0.932791
0.490272,0.117739,48.174555
0.466621,0.827329,-0.564528
0.857679,0.915862,0.70983
0.39649,0.611597,-0.473938
0.523827,0.313848,5.803154
0.494652,0.526619,1.191266
0.238193,0.016281,0.158288
0.836698,0.846311,-1.120658
0.008652,0.734508,0.736118
0.330831,0.166262,2.543035
0.048554,0.78819,-0.386743
0.892531,0.379339,2.217191
0.083742,0.560433,2.42949
0.177844,0.830716,0.76272
0.018296,0.722606,0.871629
0.217533,0.937652,-0.600145
0.834531,0.657694,-0.850019
0.343206,0.282475,3.937393
0.393408,0.360891,2.993041
0.417624,0.537728,-1.674112
0.894194,0.190448,3.390832
0.935668,0.381796,1.471705
0.192401,0.230259,2.527111
0.131792,0.45243,1.08073
0.086168,0.800855,-0.217734
0.456397,0.695384,0.128573
0.122393,0.660288,0.122974
0.472404,0.863569,-0.79839
0.954376,0.093202,1.133228
0.870802,0.040864,1.776898
0.419684,0.582284,-2.301081
0.584405,0.34226,5.725542
0.952804,0.876188,-0.110951
0.271168,0.527337,-0.182287
0.746746,0.922438,1.017109
0.962875,0.200488,4.04595
0.208606,0.311742,3.806552
0.740139,0.059464,1.503583
0.767788,0.117266,1.790268
0.168627,0.769863,0.699345
0.8327,0.105547,0.716115
0.70486,0.8477,1.650273
0.055207,0.277562,2.949409
0.617823,0.637827,0.402198
0.129839,0.69572,-0.477398
0.462715,0.69366,-0.149138
0.8103,0.394751,3.466222
0.716304,0.35465,0.581628
0.640757,0.552544,0.127804
0.076356,0.841382,0.813348
0.787854,0.780117,-2.415966
0.046586,0.349874,2.81029
0.445243,0.228565,9.363584
0.866697,0.873533,0.129898
0.1196,0.057801,0.189772
0.478218,0.756115,-1.148042
0.343328,0.568734,-3.130651
0.068193,0.152117,-0.303379
0.11664,0.217243,2.001871
0.935653,0.694514,0.177328
0.391394,0.040314,3.119877
0.960357,0.853101,0.096542
0.591196,0.035431,2.832331
0.314519,0.048768,4.505229
0.243778,0.601419,-1.087398
0.201511,0.481697,1.32302
0.665858,0.282872,3.322752
0.093523,0.787488,-0.171816
0.579202,0.407553,2.092739
0.068467,0.970565,1.204145
0.632609,0.064759,2.197148
0.331182,0.767483,1.296926
0.341192,0.567697,-3.105219
0.761212,0.220432,3.639512
0.76672,0.470192,1.707341
0.066697,0.26836,3.185546
0.690501,0.923461,1.543795
0.696391,0.820554,2.204722
0.915785,0.408423,1.825584
0.286625,0.816251,1.047935
0.01413,0.715602,0.893407
0.69543,0.39762,0.403629
0.571405,0.632837,-0.422972
0.460502,0.685618,0.006101
0.576562,0.26836,18.704332
0.245747,0.181109,5.161444
0.826902,0.071748,0.836499
0.517128,0.8963,1.611645
0.63035,0.553475,-0.349981
0.39823,0.770245,1.179472
0.635554,0.607858,0.630731
0.71548,0.652644,-0.270859
0.106188,0.982879,0.828599
0.883162,0.891646,0.593867
0.784527,0.613901,-1.061488
0.338216,0.360403,2.502418
0.099657,0.481712,7.463228
0.458701,0.367864,2.827321
0.591287,0.654337,-0.20029
0.11429,0.632639,0.823286
0.944579,0.590509,2.357061
0.249592,0.193103,7.741241
0.019379,0.118334,2.234595
0.547402,0.439109,2.648438
0.993149,0.162509,2.441029
0.08632,0.880705,0.93397
0.985748,0.459648,0.664244
0.615198,0.211826,7.805596
0.259358,0.5205,-0.364606
0.762875,0.774533,-1.491603
0.838331,0.809293,-3.556977
0.302113,0.203769,4.067007
0.987198,0.142199,2.61492
0.293187,0.987884,-0.850953
0.141344,0.892485,1.166211
0.278401,0.85124,0.779505
0.412573,0.928573,-0.820067
0.838743,0.843626,-1.031101
0.290806,0.738872,0.395682
0.067369,0.552346,2.00158
0.196139,0.856718,0.446492
0.580377,0.284154,15.172557
0.681285,0.245899,6.767227
0.860883,0.087175,0.60883
0.984787,0.156634,2.627389
0.111696,0.309758,1.9842
0.824186,0.467536,0.635989
0.965148,0.416724,1.330583
0.717357,0.172198,6.4138
0.62562,0.043397,2.969556
0.803311,0.99176,0.787447
0.182223,0.305104,2.963657
0.723522,0.111315,1.980467
0.467216,0.289296,2.413285
0.205463,0.012543,-0.026926
0.333333,0.680354,0.594386
0.092607,0.039521,-0.244369
0.051484,0.243854,2.341556
0.834821,0.646754,-0.445945
0.560876,0.359762,4.022031
0.701747,0.818357,1.393947
0.567254,0.700114,-0.803447
0.857771,0.270207,2.489624
0.64329,0.036637,2.175401
0.131731,0.57348,1.608258
0.455421,0.172824,17.346669
0.562631,0.967163,0.480128
0.576242,0.067399,3.109921
0.318776,0.010559,2.394935
0.125216,0.591196,1.138802
0.252461,0.935576,-0.7883
0.155795,0.910369,0.0576
0.830182,0.749874,-5.166178
0.827207,0.991608,0.293305
0.890166,0.763714,-2.568178
0.32137,0.424659,0.19567
0.454536,0.187427,12.515429
0.737743,0.445594,1.437392
0.095796,0.940169,0.641749
0.988251,0.20322,1.644339
0.219287,0.862226,0.316494
0.16733,0.824369,0.762509
0.787823,0.405722,1.584029
0.599191,0.84419,1.010113
0.00119,0.12784,2.846077
0.706737,0.993164,2.79206
0.957717,0.410803,1.652479
0.016129,0.185153,2.875238
0.644312,0.846784,2.84531
0.932876,0.108659,0.355803
0.821241,0.93286,-0.179721
0.706264,0.677531,-0.82003
0.005829,0.313741,3.774158
0.228367,0.014755,0.429832
0.302663,0.076249,4.641353
0.379278,0.635157,-0.12963
0.924437,0.418616,2.176057
0.822522,0.781445,-3.392254
0.827283,0.575509,1.059575
0.097551,0.551156,2.594544
0.979629,0.347189,-0.169675
0.114275,0.721218,-0.844006
0.221103,0.109133,2.239572
0.838529,0.100847,0.847764
0.204852,0.595148,-0.009669
0.019348,0.367315,4.715347
0.081773,0.525628,2.356715
0.350591,0.633875,-0.82651
0.138888,0.573831,1.601564
0.143236,0.40914,1.199809
0.650141,0.928771,5.367676
0.136309,0.440711,1.27389
0.678202,0.608301,0.885062
0.71075,0.2748,2.615792
0.369574,0.041184,4.079985
0.430564,0.60827,-0.999994
0.940734,0.010346,0.04859
0.104479,0.58851,1.608148
0.326131,0.432578,-0.286763
0.330159,0.485206,-0.600621
0.656275,0.699168,-1.203634
0.356466,0.342382,2.915205
0.997864,0.888396,-0.413434
0.666285,0.755184,-1.175129
0.281117,0.601205,-1.33178
0.232853,0.232273,6.129084
0.044404,0.51722,4.369167
0.191119,0.227893,2.566107
0.984298,0.764263,-0.133509
0.820279,0.103624,1.004859
0.232532,0.522759,0.179945
0.691127,0.403891,0.537099
0.874205,0.568597,2.123801
0.242283,0.862119,0.692634
0.406119,0.808576,-0.293428
0.811505,0.243244,5.632393
0.389548,0.991699,0.205415
0.379187,0.327474,4.61261
0.532631,0.882338,2.85084
0.661295,0.044816,1.756569
0.895857,0.103563,1.322729
0.952285,0.511376,0.553772
0.658106,0.356176,0.964345
0.44361,0.167834,20.720977
0.307607,0.445533,-0.867324
0.63183,0.425879,0.54742
0.035569,0.896452,0.183855
0.096208,0.578622,1.64807
0.629389,0.762387,-1.225185
0.87866,0.574838,2.420656
0.31751,0.82536,0.853092
0.291402,0.834775,0.651294
0.096498,0.126741,-0.933819
0.306798,0.779599,0.927908
0.413367,0.594507,-1.40381
0.25713,0.519463,-0.329077
0.410147,0.760693,1.194315
0.458778,0.088151,58.7685
0.321386,0.611337,-2.627801
0.06656,0.936339,1.96035
0.900237,0.247669,2.025739
0.341711,0.137118,7.535901
0.406256,0.122621,29.529205
0.043534,0.088716,-0.450448
0.449363,0.75938,-0.546711
0.441444,0.98677,-0.336532
0.065888,0.517296,3.309266
0.846632,0.351766,6.703219
0.5635,0.930114,1.240621
0.617212,0.398383,0.601979
0.026825,0.162432,1.323869
0.551843,0.007507,-0.027399
0.403662,0.474266,-0.871418
0.347356,0.092409,11.796999
0.87013,0.037217,1.953197
0.667826,0.432837,1.093982
0.887617,0.254536,2.341109
0.64976,0.953338,5.593425
0.665537,0.756573,-1.085867
0.759777,0.141497,3.203704
0.676127,0.500603,1.118853
0.474846,0.584298,-1.481532
0.882597,0.975235,-0.016402
0.116152,0.097551,-0.386932
0.743359,0.111772,1.448706
0.495598,0.506462,3.571031
0.759564,0.072389,0.919971
0.775357,0.770184,-2.153633
0.007797,0.792569,-0.511788
0.813214,0.685252,-1.574601
0.364691,0.676341,0.429914
0.841855,0.842588,-0.875929
0.659541,0.8448,4.07048
0.182895,0.784344,1.543803
0.238392,0.278798,4.584446
0.344823,0.735164,2.277877
0.626612,0.292378,4.804778
0.270176,0.725887,0.005269
0.208392,0.245716,4.529635
0.663279,0.189456,6.85379
0.755703,0.877729,0.085926
0.278843,0.778393,-0.08752
0.011109,0.603632,0.438057
0.377737,0.370275,1.567819
0.438849,0.862593,-1.822844
0.553536,0.637903,-0.112888
0.452201,0.601831,-1.453619
0.079133,0.493111,5.56404
0.404257,0.858869,-0.815361
0.854185,0.48481,-0.207998
0.993744,0.343877,0.312389
0.815671,0.439414,1.609065
0.361898,0.07039,11.037744
0.920745,0.335424,1.498105
0.413397,0.433585,0.064669
0.722469,0.191592,5.515539
0.968734,0.988251,-4.242712
0.043595,0.618112,1.640992
0.449302,0.474739,0.877067
0.043366,0.763531,-0.19631
0.885237,0.176761,1.602492
0.741894,0.643793,-0.821809
0.339284,0.605737,-2.983525
0.620447,0.085878,3.250117
0.805676,0.317754,6.38936
0.201266,0.887419,0.148489
0.852613,0.573373,0.891496
0.560632,0.720272,-0.710485
0.710872,0.112779,1.977946
0.928206,0.621515,0.540566
0.321096,0.145663,4.412084
0.470512,0.474235,1.584278
0.225635,0.574151,0.078331
0.188785,0.7458,0.661619
0.531441,0.45832,3.945044
0.426291,0.492302,-0.546752
0.76672,0.132296,3.050195
0.976776,0.798871,0.911239
0.887236,0.238651,2.808317
0.157382,0.222156,1.277179
0.869169,0.286824,2.397074
0.545769,0.717128,-1.065604
0.968734,0.426322,0.883454
0.819425,0.397375,3.832843
0.542351,0.051179,2.055984
0.150286,0.973816,-0.673274
0.425513,0.890501,-1.032995
0.504814,0.05835,9.521082
0.333257,0.283314,3.534478
0.737118,0.979187,3.501328
0.916121,0.557458,2.062205
0.009812,0.587549,0.922869
0.497856,0.879316,-0.054919
0.518151,0.417212,5.163459
0.341756,0.911574,-0.61242
0.20882,0.497383,1.165878
0.468376,0.048295,13.690058
0.177584,0.673121,-0.282066
0.63444,0.970184,3.138266
0.866789,0.014527,0.976282
0.611292,0.374777,1.447141
0.839139,0.980743,0.079685
0.203586,0.504646,1.017056
0.966262,0.70959,0.569332
0.114305,0.694408,0.071935
0.602396,0.835447,0.911543
0.40415,0.214405,8.151291
0.991806,0.573419,1.970415
0.861692,0.63418,0.184059
0.811536,0.288396,10.786496
0.75787,0.701427,-1.245469
0.581689,0.218509,8.244287
0.368536,0.437827,-0.553707
0.986252,0.098375,1.654523
0.300282,0.877882,0.377677
0.76289,0.274846,6.336555
0.170123,0.094347,0.46396
0.892729,0.306645,5.852815
0.16025,0.79028,1.244623
0.110216,0.493828,6.162008
0.162188,0.030396,0.166674
0.844465,0.410513,3.454106
0.029175,0.818494,0.28146
0.122408,0.309804,1.578018
0.913634,0.57763,1.699577
0.834821,0.242557,3.455985
0.697475,0.05774,2.513215
0.9953,0.736156,-0.011416
0.075441,0.138842,-1.016298
0.400412,0.27483,4.814677
0.362539,0.264179,5.220803
0.501411,0.051148,8.547472
0.23035,0.488106,0.615665
0.061753,0.94757,1.816233
0.480354,0.236454,7.100497
0.189868,0.965377,-1.273885
0.23566,0.656596,-1.79468
0.27364,0.314504,3.987402
0.015366,0.153735,2.080086
0.066697,0.09041,-1.552612
0.433829,0.605341,-1.145145
0.513451,0.301167,6.937486
0.185626,0.82063,0.364667
0.62884,0.582864,0.261905
0.162585,0.902663,0.033799
0.906218,0.239597,2.438062
0.147814,0.119432,-1.265248
0.168353,0.857633,1.260407
0.721096,0.581155,0.885149
0.707439,0.692851,-0.236773
0.654139,0.616281,0.809507
0.132876,0.38114,1.902193
0.556863,0.168353,7.022214
0.550774,0.415839,2.432539
0.617746,0.05449,2.089616
0.464317,0.204227,9.351204
0.252873,0.911223,-0.375547
0.829877,0.473793,0.280343
0.833738,0.821546,-2.73754
0.449393,0.522621,0.181452
0.087877,0.872206,0.690715
0.186313,0.274571,3.268824
0.579171,0.684627,-1.158862
0.710826,0.597818,0.742795
0.533623,0.606439,0.644663
0.947799,0.669337,0.942886
0.9196,0.345739,1.470911
0.753277,0.052811,0.897651
0.037263,0.016297,-1.582062
0.850401,0.756344,-4.544767
0.099351,0.974472,0.430881
0.305623,0.70869,0.25458
0.866148,0.053712,1.524878
0.756268,0.08687,1.133199
0.50248,0.298222,6.503645
0.794751,0.82211,-1.847048
0.167193,0.796292,1.411223
0.034516,0.745129,0.033644
0.323262,0.642817,-0.612899
0.643153,0.39881,1.142045
0.757794,0.191592,3.277765
0.980362,0.235279,2.828555
0.135424,0.651423,-0.030561
0.424781,0.596857,-1.576668
0.382589,0.934844,-0.372795
0.52047,0.563882,0.001411
0.112642,0.928176,0.248478
0.963622,0.269261,5.263922
0.44271,0.433509,1.801221
0.458747,0.629587,-0.765857
0.907286,0.952651,-0.641903
0.995117,0.506264,1.105635
0.499535,0.776623,0.389183
0.504646,0.638178,0.471513
0.422766,0.673869,0.719992
0.794568,0.388342,2.617088
0.215305,0.795544,0.535269
0.342535,0.118624,18.447834
0.436347,0.918532,-0.190537
0.090227,0.896254,1.70283
0.795422,0.934813,0.097368
0.50544,0.431556,3.476349
0.587533,0.109728,2.055129
0.538643,0.243549,18.055604
0.152163,0.997467,-0.288733
0.284398,0.629404,-2.370204
0.457313,0.405219,3.258902
0.834623,0.099825,0.72203
0.079637,0.331334,2.511961
0.545739,0.698604,-0.432792
0.331426,0.869688,-0.226976
0.814115,0.268681,8.307657
0.017884,0.46183,9.748778
0.472892,0.498268,2.350799
0.874281,0.979797,-0.517233
0.002304,0.057313,-1.054294
0.973358,0.805615,1.350608
0.244312,0.785885,0.063834
0.756664,0.011322,0.138499
0.342107,0.351202,2.285263
0.543465,0.122698,6.303218
0.678401,0.197116,7.989287
0.92726,0.921294,0.019831
0.672602,0.885161,3.234465
0.411872,0.089479,42.315255
0.360296,0.658625,0.462371
0.636637,0.305623,2.431269
0.24976,0.98529,-2.070658
0.11078,0.779294,0.135071
0.083192,0.282261,4.392545
0.832822,0.14226,1.228067
0.293599,0.714748,0.232549
0.885527,0.455619,1.404055
0.300359,0.531853,-1.135991
0.017533,0.038132,-1.39172
0.170397,0.428443,1.824747
0.090776,0.380224,5.114649
0.376577,0.098634,33.66975
0.919615,0.270573,2.818736
0.52137,0.018845,2.018839
0.89485,0.560662,2.009135
0.006165,0.39733,5.293811
0.214374,0.776165,0.606232
0.804761,0.856397,-1.773656
0.866575,0.244739,3.532457
0.086671,0.762402,-0.514783
0.710582,0.6757,-0.730578
0.85835,0.047166,1.367516
0.682689,0.11635,2.337658
0.462135,0.183673,13.41286
0.846876,0.399649,4.018151
0.078233,0.139345,-1.161343
0.506554,0.252125,12.341925
0.915419,0.317113,2.343868
0.5084,0.463752,2.502083
0.559548,0.440528,1.472514
0.273243,0.009781,1.193936
0.537621,0.597559,0.589361
0.292271,0.19765,4.613716
0.249439,0.77467,-0.050984
0.775708,0.649149,-1.827382
0.731716,0.333577,0.250424
0.483375,0.491295,2.335764
0.927184,0.075441,1.99188
0.639322,0.880797,3.461126
0.329824,0.144472,5.172216
0.04712,0.041703,-1.209056
0.453574,0.025742,5.253996
0.080308,0.357214,4.243711
0.979126,0.711406,0.948049
0.603586,0.133715,3.592447
0.626368,0.899504,3.853421
0.873793,0.954559,0.507532
0.536248,0.828519,0.871381
0.941115,0.698268,0.090322
0.941772,0.099641,0.615422
0.067552,0.60734,1.595226
0.160449,0.907897,0.092637
0.471122,0.635737,-0.63144
0.415259,0.95552,-0.038093
0.420111,0.953201,-0.055167
0.412863,0.093751,41.498277
0.415656,0.378637,2.000949
0.422187,0.216495,9.814779
0.034165,0.553811,3.461572
0.291524,0.698863,-0.489827
0.884871,0.429862,2.266501
0.166522,0.547295,0.648679
0.963867,0.130236,1.591645
0.059678,0.732219,0.100645
0.041749,0.462394,8.239578
0.496239,0.256168,7.20379
0.628702,0.834302,2.310322
0.89546,0.218341,2.932848
0.96022,0.479179,1.21163
0.795102,0.565545,0.949285
0.616495,0.441703,0.654785
0.507744,0.994263,1.345226
0.851575,0.705303,-3.325875
0.055421,0.597131,2.189736
0.519554,0.706264,-0.688854
0.16878,0.291875,1.674927
0.717708,0.445151,1.677416
0.721645,0.538354,1.372653
0.83978,0.938155,-0.007111
0.64683,0.216251,8.088993
0.469123,0.142336,35.557464
0.891844,0.498436,0.404916
0.656306,0.989899,1.265961
0.141115,0.969833,-0.56055
0.459251,0.399283,3.879404
0.21886,0.896559,-0.321671
0.32874,0.898756,-0.453194
0.730312,0.39382,0.583251
0.474128,0.972534,0.514217
0.279454,0.455177,0.358297
0.842252,0.973159,-0.190071
0.37583,0.417533,-0.243243
0.308553,0.874418,0.091472
0.781476,0.164889,4.475367
0.354681,0.945861,-0.295777
0.863661,0.500679,0.625802
0.012665,0.564736,2.201196
0.069688,0.790585,-0.385337
0.199893,0.490166,1.400535
0.151186,0.083513,0.475314
0.846433,0.370397,5.646613
0.002274,0.147601,2.829726
0.532433,0.759655,1.248241
0.731579,0.207874,5.561188
0.356603,0.040436,3.840712
0.015824,0.975128,7.098932
0.518181,0.386587,5.748608
0.910674,0.29276,3.328243
0.793118,0.278309,9.550191
0.60441,0.319738,8.105935
0.412268,0.868666,-1.127639
0.08925,0.54931,2.542191
0.983154,0.548333,2.251409
0.21915,0.1084,2.161216
0.306661,0.264149,2.936807
0.333806,0.086336,10.204478
0.871458,0.075303,1.142724
0.985565,0.655253,0.975806
0.880797,0.283497,1.892241
0.333196,0.089113,10.759301
0.082338,0.203769,2.277874
0.77084,0.26688,6.821622
0.577478,0.111192,1.686164
0.378286,0.999634,-0.59728
0.432898,0.916258,-0.174941
0.811582,0.846494,-2.168064
0.276173,0.50277,-0.491677
0.42858,0.495659,-0.555173
0.433265,0.522698,-0.475446
0.339803,0.858289,0.079626
0.398581,0.287114,5.006821
0.912474,0.880766,0.42603
0.52665,0.097749,9.643547
0.430274,0.051774,17.965179
0.600305,0.221576,8.121912
0.543267,0.128573,6.330371
0.349706,0.840818,0.824186
0.216541,0.870161,0.359098
0.304189,0.798535,1.100187
0.116365,0.360708,3.022122
0.919173,0.989471,-0.97607
0.734432,0.363394,0.578953
0.186633,0.069535,0.000865
0.913207,0.553857,1.994454
0.230564,0.181369,4.81133
0.470619,0.917861,0.882697
0.083619,0.188846,1.923569
0.947753,0.03064,1.419585
0.363439,0.696162,0.546549
0.76585,0.039231,0.39914
0.91339,0.13518,0.543179
0.189487,0.820294,0.241473
0.377707,0.809476,0.698168
0.364553,0.595361,-1.923423
0.725307,0.288884,2.366541
0.841611,0.289494,3.823734
0.151507,0.620294,0.306737
0.581292,0.93521,2.353341
0.174411,0.774594,0.909621
0.351461,0.198566,2.877054
0.232563,0.018875,0.318303
0.671489,0.685756,-0.086062
0.439582,0.11371,98.109799
0.856153,0.614206,1.142624
0.980255,0.535164,2.076757
0.981598,0.066361,2.37976
0.40885,0.130159,24.196143
0.102861,0.630457,0.754333
0.78613,0.866835,-0.41137
0.587533,0.503243,-0.087979
0.083726,0.758801,-0.366985
0.873274,0.796292,-2.934374
0.083665,0.390173,4.964793
0.276112,0.48925,-0.449097
0.673472,0.603342,0.982436
0.032364,0.493324,5.606282
0.684886,0.889448,2.267938
0.044709,0.868711,-0.165014
0.868559,0.365759,4.751349
0.055711,0.183719,1.824508
0.058106,0.09482,-0.789588
0.627451,0.517479,0.042704
0.16817,0.484901,1.962964
0.378424,0.646479,0.053003
0.765133,0.126223,2.528743
0.003677,0.667247,1.582014
0.241703,0.162799,2.444797
0.754467,0.610727,0.030591
0.809873,0.318349,6.07394
0.13019,0.842847,0.546041
0.59617,0.79382,0.53757
0.24033,0.231342,7.011845
0.827817,0.340795,9.647449
0.729839,0.884428,0.64526
0.941817,0.610864,1.09411
0.569253,0.134554,3.006183
0.638819,0.047868,2.130997
0.724483,0.847517,0.757387
0.636896,0.593118,0.423032
0.459358,0.35758,4.387329
0.035767,0.932235,2.585007
0.744213,0.320363,1.519464
0.075853,0.418875,6.57145
0.722454,0.553277,0.822263
0.488136,0.549813,-0.252645
0.198444,0.089494,0.384826
0.627222,0.808698,1.377315
0.037217,0.583902,1.337118
0.231342,0.564538,-0.210284
0.769604,0.176165,3.641922
0.885695,0.950484,0.36707
0.65124,0.493156,-0.037682
0.419638,0.172503,14.571078
0.202152,0.375448,4.370955
0.902159,0.993347,0.204302
0.532265,0.416861,4.348522
0.09839,0.904891,1.19228
0.126528,0.177508,0.313457
0.147784,0.02414,0.32073
0.371115,0.218784,2.950033
0.128405,0.873716,0.621373
0.49929,0.130785,18.665239
0.449393,0.228382,9.367418
0.352895,0.181277,2.561444
0.878798,0.972274,-0.230367
0.568688,0.951766,0.988494
0.929488,0.099535,0.793263
0.590555,0.084855,2.752619
0.808896,0.606638,-0.241172
0.457618,0.131167,68.590973
0.639811,0.499489,-0.234516
0.002869,0.211673,1.616603
0.792172,0.384588,2.681189
0.14432,0.637766,0.158709
0.603723,0.04686,2.837598
0.167819,0.20087,2.158517
0.802304,0.266728,8.219418
0.010224,0.138399,3.172655
0.138781,0.54229,1.96352
0.578149,0.973495,0.972468
0.843244,0.320287,8.036481
0.011215,0.617777,0.683923
0.805676,0.202701,4.383451
0.115145,0.603296,1.120546
0.07628,0.853285,0.550611
0.819348,0.153872,2.241559
0.562371,0.775601,0.789004
0.059754,0.192889,2.56823
0.816205,0.179706,2.62502
0.382223,0.133837,15.366459
0.894163,0.184405,2.513073
0.887617,0.779339,-2.582001
0.216236,0.398703,5.986884
0.750362,0.271733,4.60313
0.130388,0.216556,1.038803
0.106615,0.479408,7.437037
0.839872,0.214694,2.411333
0.798352,0.166217,4.030033
0.533165,0.361425,4.719999
0.189303,0.0645,0.148802
0.606332,0.412146,0.943147
0.721202,0.530266,1.163101
0.49839,0.670619,0.594029
0.982284,0.554849,2.639628
0.838331,0.03151,0.924328
0.814115,0.604273,0.201593
0.775692,0.631495,-1.201479
0.494789,0.793698,0.332991
0.727382,0.930373,1.465922
